session_id,failed_logins,login_attempts,ip_reputation_score,protocol_type,encryption_used,browser_type,session_duration,rule_of_record,reasons,severity,severity_rank
SID_04669,3,4,0.6930908868977496,TCP,DES,Edge,4329.011495682416,R3,"R3,R4",Low,1
SID_01222,3,7,0.6880574293656003,ICMP,None,Chrome,567.1983980950358,R3,"R2,R3",Low,1
SID_05934,3,6,0.686684230966898,UDP,AES,Chrome,222.55712368048512,R1,R1,Low,1
SID_08029,3,5,0.6825620567908733,TCP,DES,Firefox,137.1807329053845,R3,R3,Low,1
SID_01858,3,4,0.6783013361630916,UDP,None,Chrome,48.62004663536239,R3,R3,Low,1
SID_02614,3,6,0.6748359907812111,TCP,None,Firefox,301.78431886619745,R3,R3,Low,1
SID_09021,3,3,0.6743104996957814,TCP,DES,Edge,640.4887383709108,R3,R3,Low,1
SID_00623,3,1,0.6719558550557124,TCP,AES,Chrome,162.0967976104632,R1,R1,Low,1
SID_05790,3,8,0.6715752683768256,UDP,DES,Chrome,119.39848833629324,R6,"R3,R6",Low,1
SID_03835,3,1,0.6686261577684615,TCP,DES,Chrome,1012.1905503603512,R3,R3,Low,1
SID_08610,3,5,0.6654804951533048,TCP,AES,Chrome,313.45332222645783,R6,R6,Low,1
SID_01546,3,4,0.6639318759323026,TCP,AES,Chrome,309.3565860428452,R6,R6,Low,1
SID_09427,3,7,0.6637070108068023,TCP,None,Chrome,264.43205015630195,R3,R3,Low,1
SID_09501,3,1,0.6611178154443427,TCP,DES,Edge,823.4085204397358,R3,R3,Low,1
SID_05586,3,3,0.6594107315426072,TCP,None,Edge,432.4349639336444,R3,R3,Low,1
SID_00990,3,8,0.6567181707752889,TCP,DES,Firefox,782.54103732388,R3,R3,Low,1
SID_00847,3,5,0.6562788084080912,TCP,DES,Chrome,681.4357905445286,R3,R3,Low,1
SID_02316,3,2,0.6545495187354117,TCP,None,Firefox,1212.1558395042582,R6,"R3,R6",Low,1
SID_04241,3,5,0.6508631146367561,TCP,DES,Edge,989.6304914963088,R3,"R1,R3",Low,1
SID_06835,3,5,0.6502944361179728,TCP,None,Edge,446.4031840765546,R3,R3,Low,1
SID_03489,3,4,0.6416790233847736,TCP,DES,Safari,937.1957428337852,R3,R3,Low,1
SID_05529,3,5,0.6409370663007161,TCP,DES,Chrome,810.1003689675309,R3,R3,Low,1
SID_02968,3,5,0.6406661899169588,TCP,DES,Firefox,1022.758431705603,R3,R3,Low,1
SID_07085,3,6,0.6399163480916081,TCP,AES,Chrome,3.660299425920474,R6,R6,Low,1
SID_06911,3,5,0.6364587175960171,TCP,DES,Firefox,83.50626343050027,R6,"R1,R3,R6",Low,1
SID_01929,3,1,0.6363948074491816,TCP,DES,Chrome,837.9883865575288,R3,R3,Low,1
SID_01731,3,6,0.6355249343145954,TCP,None,Safari,218.6120779415079,R3,R3,Low,1
SID_05968,3,6,0.6351474084636337,UDP,None,Edge,935.9431227389676,R3,R3,Low,1
SID_07004,3,4,0.6318874217974138,TCP,None,Chrome,3529.6580351647085,R6,"R3,R6",Low,1
SID_05720,3,5,0.630566195652375,TCP,AES,Chrome,398.0786869932524,R1,R1,Low,1
SID_03144,3,2,0.6296657605096732,TCP,None,Firefox,162.33746410513214,R3,R3,Low,1
SID_02890,3,1,0.6228186898667005,TCP,None,Firefox,361.06414635344186,R3,R3,Low,1
SID_07712,3,4,0.6192268696369829,UDP,DES,Chrome,231.21025457333965,R6,"R3,R6",Low,1
SID_06014,3,3,0.6167838078627853,ICMP,None,Chrome,151.83601021033851,R3,"R2,R3",Low,1
SID_01583,3,8,0.6151407226452393,TCP,DES,Chrome,189.3304646098443,R3,R3,Low,1
SID_05682,3,4,0.6147445008445294,TCP,None,Edge,731.2324886926849,R3,R3,Low,1
SID_09531,3,5,0.6136222879585596,UDP,None,Chrome,1037.597567896198,R3,R3,Low,1
SID_06131,3,2,0.6116630456605431,TCP,None,Chrome,332.0031441718836,R3,R3,Low,1
SID_05672,3,4,0.6114023461311374,UDP,None,Chrome,910.4120850646688,R3,R3,Low,1
SID_08308,3,2,0.6094991966551108,TCP,None,Chrome,5613.647107025123,R3,"R1,R3,R4",Low,1
SID_01183,3,2,0.6093943430362498,TCP,DES,Chrome,100.60063324298744,R3,R3,Low,1
SID_05376,3,5,0.6079512873990557,TCP,DES,Firefox,1348.4385474016967,R3,R3,Low,1
SID_02933,3,3,0.6056437412422861,TCP,DES,Edge,142.62778094176764,R3,R3,Low,1
SID_06100,3,1,0.6043238973949748,UDP,DES,Firefox,379.84947522084167,R3,R3,Low,1
SID_08470,3,3,0.597224498023049,TCP,AES,Chrome,182.03270128689653,R6,R6,Low,1
SID_02717,3,2,0.596334372204507,TCP,None,Chrome,473.08916215297927,R6,"R3,R6",Low,1
SID_00891,3,7,0.5941034760007915,TCP,DES,Chrome,441.9256882127567,R3,R3,Low,1
SID_02949,3,5,0.5910250246035401,TCP,DES,Chrome,374.73980361757214,R3,R3,Low,1
SID_04173,3,2,0.5906560212367,TCP,None,Firefox,153.24089742005106,R3,R3,Low,1
SID_03907,3,3,0.5902353652663989,TCP,AES,Firefox,1786.0538380675655,R6,R6,Low,1
SID_08729,3,4,0.5882884763502125,TCP,DES,Edge,136.48886467397082,R3,R3,Low,1
SID_01093,3,1,0.586048098552625,TCP,None,Chrome,187.0094687858032,R6,"R3,R6",Low,1
SID_09442,3,3,0.5840361180957662,TCP,DES,Edge,242.7970730016609,R3,R3,Low,1
SID_00621,3,2,0.5780838435090695,TCP,DES,Chrome,3230.5509581034344,R3,R3,Low,1
SID_05000,3,4,0.5760780683056635,UDP,DES,Safari,207.25254121007285,R6,"R3,R6",Low,1
SID_03254,3,4,0.5741310093601636,TCP,DES,Chrome,461.4974669453149,R3,R3,Low,1
SID_01368,3,5,0.5736707436774533,TCP,DES,Firefox,1146.6928063048656,R3,R3,Low,1
SID_01351,3,10,0.5734381118079216,ICMP,AES,Chrome,305.2978690968466,R2,R2,Low,1
SID_00992,3,1,0.5719124887266595,TCP,AES,Chrome,757.598220149734,R1,R1,Low,1
SID_04152,3,4,0.5716920019587785,UDP,None,Chrome,736.3861845202119,R6,"R3,R6",Low,1
SID_05943,3,2,0.5708111546011075,TCP,DES,Chrome,379.8287237964354,R3,R3,Low,1
SID_01147,3,1,0.5701296897832435,TCP,DES,Firefox,998.5744788819244,R3,R3,Low,1
SID_02618,3,7,0.5685999214347662,UDP,DES,Edge,771.1369980074232,R6,"R3,R6",Low,1
SID_07290,3,3,0.5684329862856816,UDP,None,Firefox,130.86047134304664,R3,R3,Low,1
SID_03808,3,2,0.5664623155185019,TCP,AES,Firefox,971.9521210231214,R1,R1,Low,1
SID_02517,3,1,0.5658961101175441,TCP,None,Chrome,1917.943114488544,R3,R3,Low,1
SID_02998,3,2,0.5654615390496631,UDP,DES,Chrome,3341.199119228705,R3,R3,Low,1
SID_02705,3,7,0.564031490404344,TCP,None,Chrome,672.1083318928843,R3,R3,Low,1
SID_02400,3,2,0.5634063266534013,TCP,AES,Chrome,777.9428905432843,R6,R6,Low,1
SID_04892,3,6,0.5607554737277227,TCP,None,Chrome,2151.997690979104,R6,"R3,R6",Low,1
SID_08174,3,4,0.5607011687410578,UDP,AES,Edge,1180.1089724805054,R6,R6,Low,1
SID_00982,3,6,0.560041204958615,TCP,DES,Chrome,358.85848810475613,R3,R3,Low,1
SID_03625,3,4,0.5595394132867684,UDP,AES,Chrome,362.33726232858953,R1,R1,Low,1
SID_04220,3,5,0.5592742083730258,TCP,DES,Chrome,406.3496650463653,R3,"R1,R3",Low,1
SID_07902,3,5,0.5577087487489688,TCP,DES,Chrome,325.4772062077711,R3,R3,Low,1
SID_01164,3,2,0.5564048618879487,TCP,AES,Edge,1362.4448042362278,R6,R6,Low,1
SID_09334,3,4,0.5557970160280509,TCP,DES,Chrome,1300.4728074027978,R3,R3,Low,1
SID_04005,3,5,0.5553398124339813,TCP,AES,Edge,233.09474424350825,R6,R6,Low,1
SID_06686,3,7,0.5544599316289717,ICMP,None,Chrome,998.7881905205398,R3,"R2,R3",Low,1
SID_05196,3,5,0.5493157100370442,TCP,None,Chrome,385.8720262137687,R3,R3,Low,1
SID_05466,3,4,0.5492104755409278,TCP,DES,Chrome,232.79978024058684,R3,R3,Low,1
SID_01059,3,3,0.5460359231798372,TCP,DES,Firefox,263.6537368591982,R3,R3,Low,1
SID_06482,3,6,0.545488667943264,TCP,DES,Chrome,198.4203264165758,R6,"R1,R3,R6",Low,1
SID_07784,3,5,0.5450020783188004,TCP,AES,Safari,2315.6647697625763,R1,R1,Low,1
SID_05404,3,4,0.5440253449158159,TCP,None,Firefox,1316.7489489684651,R3,R3,Low,1
SID_05770,3,6,0.5435985134019761,TCP,None,Firefox,91.4166378380911,R3,R3,Low,1
SID_04726,3,4,0.5433888021177672,UDP,DES,Chrome,2088.523570735386,R3,"R1,R3",Low,1
SID_04486,3,3,0.5432758821212338,TCP,None,Chrome,139.86631650806785,R3,R3,Low,1
SID_02884,3,4,0.5429294542685554,TCP,DES,Chrome,1826.472830073944,R3,R3,Low,1
SID_03898,3,5,0.5422147307840521,TCP,DES,Chrome,430.6098644183851,R3,R3,Low,1
SID_09119,3,3,0.5341407710511302,TCP,AES,Chrome,248.741965134978,R6,R6,Low,1
SID_04721,3,4,0.5324639653657341,TCP,DES,Chrome,1909.1229556868225,R3,R3,Low,1
SID_05666,3,3,0.5315788691024405,TCP,DES,Chrome,268.5390727725914,R3,R3,Low,1
SID_00520,3,2,0.5312668751436829,UDP,DES,Chrome,384.3209932767374,R3,R3,Low,1
SID_06481,3,4,0.5302728999200269,UDP,None,Chrome,15.70057955325072,R3,R3,Low,1
SID_00480,3,3,0.5298527426914112,UDP,None,Edge,1014.7802053854936,R3,R3,Low,1
SID_03754,3,1,0.5269672547060541,ICMP,DES,Safari,558.0119397989891,R3,"R2,R3",Low,1
SID_01289,3,5,0.5261916724560596,TCP,DES,Chrome,157.07870697963898,R3,R3,Low,1
SID_05090,3,8,0.5235831538027632,TCP,DES,Firefox,228.47263471266305,R3,R3,Low,1
SID_07632,3,2,0.5235748114878003,TCP,DES,Chrome,326.0068168112051,R3,R3,Low,1
SID_00402,3,4,0.5199266775524624,UDP,None,Safari,636.223650897408,R3,R3,Low,1
SID_07465,3,2,0.5190315728717905,UDP,None,Chrome,406.9158706479554,R3,"R1,R3",Low,1
SID_09533,3,3,0.5177369199540013,ICMP,AES,Chrome,226.04988854817472,R2,R2,Low,1
SID_01989,3,6,0.5160561582987703,TCP,None,Chrome,355.1796201786097,R3,R3,Low,1
SID_09413,3,1,0.5128925079587422,TCP,DES,Chrome,364.7444922175175,R3,R3,Low,1
SID_06846,3,3,0.5123230934714952,TCP,None,Chrome,492.5799045529724,R3,R3,Low,1
SID_00980,3,3,0.5123161495028007,ICMP,AES,Chrome,251.2097381248445,R2,R2,Low,1
SID_05598,3,1,0.51102881614802,ICMP,AES,Firefox,1619.5870146898717,R2,R2,Low,1
SID_01819,3,2,0.5108906008591716,TCP,DES,Firefox,949.0191577128004,R3,R3,Low,1
SID_04443,3,2,0.5100830918552974,TCP,DES,Chrome,604.4329844884155,R3,R3,Low,1
SID_05413,3,3,0.5091830983120749,TCP,None,Safari,1419.4521920324623,R3,R3,Low,1
SID_03113,3,4,0.507976474574551,UDP,None,Chrome,1423.0379160112236,R3,R3,Low,1
SID_00340,3,3,0.5066329052737457,ICMP,None,Chrome,1346.3671189342156,R3,"R2,R3",Low,1
SID_07750,3,5,0.5066203073519155,UDP,None,Firefox,499.0072560776524,R3,R3,Low,1
SID_07625,3,3,0.5062077945689463,TCP,None,Edge,626.4690828663676,R3,"R1,R3",Low,1
SID_04542,3,4,0.5061961921070478,TCP,AES,Edge,366.60675167491246,R1,R1,Low,1
SID_02058,3,11,0.5046119713084739,TCP,None,Firefox,85.41916484270273,R3,R3,Low,1
SID_05189,3,3,0.504347352622539,UDP,DES,Chrome,1425.992684791999,R3,R3,Low,1
SID_02043,3,6,0.5039419955071291,TCP,DES,Chrome,1001.4705173189764,R3,R3,Low,1
SID_05755,3,5,0.5035632216587911,TCP,None,Firefox,361.02223388413466,R3,R3,Low,1
SID_06330,3,3,0.5024395533202715,TCP,DES,Chrome,294.80893229035263,R3,R3,Low,1
SID_07999,3,4,0.5022146419192405,UDP,AES,Chrome,107.8433169008837,R1,R1,Low,1
SID_03194,3,3,0.5021877915181244,TCP,None,Chrome,220.5519095556542,R3,R3,Low,1
SID_00176,3,6,0.5003713391880107,TCP,DES,Firefox,640.9945335485618,R3,R3,Low,1
SID_01912,3,2,0.4994572649643031,TCP,AES,Firefox,357.9238523543123,R6,"R1,R6",Low,1
SID_05587,3,1,0.4979638838055196,TCP,AES,Edge,1792.621166738159,R6,R6,Low,1
SID_04591,3,4,0.4976241866999336,TCP,DES,Edge,487.3361762296297,R3,R3,Low,1
SID_02806,3,5,0.4958215207981593,TCP,DES,Edge,686.285395709839,R6,"R1,R3,R6",Low,1
SID_02734,3,1,0.4947742350814881,TCP,None,Chrome,26.54914461771981,R3,R3,Low,1
SID_07863,3,8,0.4946288796173443,TCP,DES,Safari,1332.3570898607438,R3,R3,Low,1
SID_00914,3,4,0.4936271402395593,UDP,AES,Firefox,623.6426927450069,R6,R6,Low,1
SID_09325,3,3,0.4930527700969339,TCP,DES,Chrome,747.4921765492861,R3,R3,Low,1
SID_08472,3,3,0.4929435203585738,UDP,AES,Chrome,742.5978499518512,R6,R6,Low,1
SID_05166,3,3,0.4892926426738072,TCP,AES,Firefox,220.86201450855796,R6,R6,Low,1
SID_06711,3,2,0.4879384212803409,TCP,AES,Firefox,553.8046660233766,R6,R6,Low,1
SID_03693,3,2,0.4871808496905933,TCP,DES,Chrome,193.29336490046552,R3,R3,Low,1
SID_06927,3,7,0.4855984680955201,TCP,DES,Firefox,1793.5539572582136,R3,R3,Low,1
SID_07119,3,5,0.4847506952934227,TCP,None,Firefox,790.3539625798353,R3,R3,Low,1
SID_02820,3,5,0.4845747243773234,TCP,DES,Chrome,7.054437091673071,R3,"R1,R3",Low,1
SID_08456,3,4,0.4835818867628089,UDP,DES,Chrome,463.6409830638247,R3,R3,Low,1
SID_05205,3,4,0.483188290702459,UDP,AES,Firefox,138.41218865480363,R1,R1,Low,1
SID_09146,3,2,0.4825055952684139,TCP,AES,Chrome,232.09127492054,R1,R1,Low,1
SID_09363,3,7,0.4815957907712759,TCP,DES,Firefox,1203.5887664979207,R3,R3,Low,1
SID_02775,3,4,0.4806482804698131,TCP,None,Chrome,69.18775254113493,R3,R3,Low,1
SID_05913,3,1,0.4797232324581643,TCP,DES,Safari,1106.871344964777,R6,"R3,R6",Low,1
SID_05910,3,8,0.4795744353203217,UDP,DES,Chrome,52.46106555265088,R3,R3,Low,1
SID_00608,3,3,0.4791554513573662,TCP,None,Firefox,45.571830327738176,R3,R3,Low,1
SID_02607,3,3,0.4789229358934461,TCP,AES,Edge,548.8355468403822,R6,R6,Low,1
SID_02353,3,2,0.4783833106865336,ICMP,None,Chrome,147.13399640594812,R3,"R2,R3",Low,1
SID_01347,3,4,0.4776769841526028,TCP,DES,Safari,1201.406010085986,R6,"R1,R3,R6",Low,1
SID_08673,3,3,0.4768397881829538,UDP,DES,Edge,313.3617084965714,R3,R3,Low,1
SID_03340,3,4,0.47643674581789,TCP,AES,Chrome,333.1231472586367,R1,R1,Low,1
SID_04722,3,2,0.476312625877467,TCP,DES,Firefox,1411.3487642744274,R3,R3,Low,1
SID_02376,3,3,0.4760889798388824,TCP,DES,Chrome,3119.091940228621,R3,R3,Low,1
SID_04797,3,5,0.4744939525292471,TCP,AES,Firefox,601.4391293107121,R6,R6,Low,1
SID_04566,3,6,0.4744450101999555,UDP,DES,Chrome,2257.932516518085,R3,R3,Low,1
SID_07438,3,1,0.4744251608907086,TCP,DES,Firefox,201.33423638145888,R3,R3,Low,1
SID_04235,3,2,0.4742428004853454,UDP,DES,Chrome,179.68584089879644,R3,R3,Low,1
SID_03573,3,1,0.4718640744902846,UDP,None,Firefox,344.9820206900436,R3,R3,Low,1
SID_08961,3,2,0.471024102917777,TCP,DES,Edge,2045.2327037743933,R6,"R3,R6",Low,1
SID_02121,3,1,0.4701380005959133,TCP,DES,Chrome,1764.5672794309776,R3,"R1,R3",Low,1
SID_05590,3,2,0.4697453136942551,UDP,DES,Firefox,1053.5075874102563,R3,R3,Low,1
SID_02959,3,5,0.4697028577203342,TCP,AES,Edge,266.7980153534313,R6,R6,Low,1
SID_02567,3,8,0.4675778199980276,TCP,None,Firefox,137.18069441966912,R3,R3,Low,1
SID_07187,3,5,0.4674925821887464,ICMP,None,Chrome,1635.1066592002508,R3,"R1,R2,R3",Low,1
SID_07356,3,4,0.4668848387048603,TCP,DES,Firefox,558.8233302795197,R6,"R3,R6",Low,1
SID_07835,3,7,0.4660171735637942,ICMP,AES,Firefox,2157.8013750545,R2,R2,Low,1
SID_07404,3,4,0.4656906251174884,TCP,None,Edge,805.2087474371152,R3,R3,Low,1
SID_00246,3,3,0.4633481759121942,TCP,DES,Edge,1472.40752574175,R6,"R3,R6",Low,1
SID_01616,3,6,0.4627958291152952,TCP,DES,Edge,144.38025205354134,R3,"R1,R3",Low,1
SID_09186,3,7,0.4618513021435053,TCP,None,Chrome,801.0808967841724,R3,R3,Low,1
SID_00557,3,4,0.4607046343891963,TCP,DES,Firefox,29.99247507050014,R3,R3,Low,1
SID_09295,3,6,0.4604259928935992,TCP,AES,Chrome,955.299107019788,R1,R1,Low,1
SID_04569,3,6,0.4587317019035196,TCP,None,Chrome,105.08729497258491,R6,"R3,R6",Low,1
SID_01473,3,1,0.4586975631198248,TCP,DES,Edge,1386.132547572445,R3,R3,Low,1
SID_09403,3,5,0.4575521137899998,TCP,DES,Edge,2274.2144560853644,R3,R3,Low,1
SID_02781,3,4,0.4574882143099171,UDP,None,Firefox,134.19054919021673,R3,R3,Low,1
SID_02163,3,3,0.4564164243373956,TCP,AES,Chrome,71.70711560979038,R6,R6,Low,1
SID_05996,3,6,0.4561090419812743,TCP,AES,Chrome,30.10981198771732,R6,R6,Low,1
SID_04230,3,6,0.4532628049757641,TCP,DES,Firefox,660.8319940023317,R6,"R3,R6",Low,1
SID_03192,3,3,0.4508562043718305,TCP,DES,Chrome,15.740659544469878,R3,R3,Low,1
SID_07346,3,4,0.4502326557033476,TCP,DES,Firefox,617.1326677675229,R3,R3,Low,1
SID_07633,3,6,0.4499616762038199,TCP,DES,Firefox,1039.780965773151,R3,R3,Low,1
SID_05942,3,4,0.4493907907435903,UDP,None,Firefox,1519.4229240596535,R3,R3,Low,1
SID_08597,3,5,0.4493647142635189,UDP,DES,Chrome,1710.5079401374735,R3,R3,Low,1
SID_00842,3,3,0.4491651231492578,TCP,DES,Chrome,723.323152627749,R6,"R3,R6",Low,1
SID_07151,3,8,0.4487524102338883,TCP,AES,Chrome,307.043834839678,R6,R6,Low,1
SID_03065,3,4,0.4487345894845139,UDP,None,Firefox,146.217583562478,R3,R3,Low,1
SID_06654,3,4,0.447279728805135,TCP,None,Firefox,485.5473697961754,R3,R3,Low,1
SID_03888,3,4,0.4470289339029647,TCP,None,Safari,247.8655985665881,R6,"R3,R6",Low,1
SID_07274,3,4,0.4466231911157723,TCP,None,Chrome,378.8633900594688,R3,R3,Low,1
SID_05658,3,4,0.4465255649169561,TCP,None,Firefox,1075.5543484152477,R3,R3,Low,1
SID_03258,3,5,0.4462270759685358,TCP,DES,Chrome,942.0071092380368,R3,R3,Low,1
SID_02297,3,3,0.4444252540654339,TCP,DES,Chrome,2482.2638020098907,R6,"R3,R6",Low,1
SID_05200,3,7,0.4401912577937911,UDP,None,Chrome,791.1417221018359,R3,R3,Low,1
SID_01516,3,3,0.4387463149403053,TCP,None,Chrome,96.59444361587418,R3,R3,Low,1
SID_01633,3,6,0.4383592351756668,TCP,DES,Firefox,143.87463693614714,R3,R3,Low,1
SID_00541,3,4,0.43549450193708,TCP,None,Chrome,1387.900508592469,R3,R3,Low,1
SID_09525,3,3,0.4352851356512929,UDP,DES,Safari,1339.8027356939529,R3,R3,Low,1
SID_06117,3,4,0.4351680541930349,TCP,DES,Edge,2014.5476101747756,R3,R3,Low,1
SID_03388,3,5,0.4346590532092526,UDP,DES,Chrome,2283.339762293296,R3,R3,Low,1
SID_01885,3,4,0.4331398292778587,TCP,DES,Chrome,682.0621600710793,R3,R3,Low,1
SID_07892,3,5,0.4326155635248832,TCP,None,Firefox,337.3366800368688,R3,R3,Low,1
SID_06924,3,4,0.4322118948920888,TCP,None,Chrome,224.50224346255428,R3,R3,Low,1
SID_07642,3,7,0.4320150706054659,TCP,DES,Firefox,153.9946087487251,R3,R3,Low,1
SID_01240,3,6,0.430395797660489,TCP,DES,Chrome,1366.4256157629152,R3,R3,Low,1
SID_02364,3,8,0.42871185776942,ICMP,AES,Safari,1904.523921215016,R2,R2,Low,1
SID_05978,3,3,0.4283907458147898,TCP,AES,Firefox,1133.2920404397194,R6,R6,Low,1
SID_00227,3,2,0.4276029431872097,TCP,AES,Chrome,60.71129061945858,R6,R6,Low,1
SID_00973,3,4,0.4274118269012359,TCP,DES,Firefox,526.6642828846236,R3,R3,Low,1
SID_05555,3,5,0.4267994773066645,ICMP,DES,Chrome,426.5668445700475,R3,"R2,R3",Low,1
SID_04518,3,4,0.4264159368658213,TCP,None,Safari,1363.6909000021112,R3,R3,Low,1
SID_03274,3,4,0.4258451225908066,TCP,DES,Chrome,574.8353663039368,R3,R3,Low,1
SID_07531,3,8,0.4235560405662545,TCP,DES,Edge,2012.0397840891933,R3,R3,Low,1
SID_05669,3,1,0.4223582586312461,UDP,None,Edge,165.8326655924764,R3,"R1,R3",Low,1
SID_01320,3,5,0.4216298417329689,UDP,DES,Chrome,259.1582517005443,R3,R3,Low,1
SID_01700,3,5,0.4211612161208454,TCP,None,Chrome,1229.04554086929,R3,R3,Low,1
SID_02915,3,4,0.420583672125616,TCP,None,Chrome,698.6818073631905,R3,R3,Low,1
SID_08682,3,2,0.4205387206336103,UDP,DES,Firefox,52.72560216409473,R3,R3,Low,1
SID_03397,3,2,0.4202504461084406,TCP,AES,Chrome,206.59530133720384,R6,R6,Low,1
SID_02698,3,5,0.4191930738628011,TCP,None,Chrome,440.0024035437236,R3,R3,Low,1
SID_03062,3,2,0.4188674189985223,UDP,DES,Safari,469.4530388619232,R3,R3,Low,1
SID_02384,3,4,0.4187632442829248,UDP,None,Chrome,917.467018916734,R3,R3,Low,1
SID_04294,3,5,0.4184854967350074,UDP,None,Chrome,564.0907467216496,R3,R3,Low,1
SID_05963,3,8,0.4176300655131797,UDP,DES,Chrome,233.76851575109905,R3,R3,Low,1
SID_03312,3,6,0.4175659284170466,TCP,DES,Chrome,50.74495115093689,R3,R3,Low,1
SID_05125,3,2,0.4164701073829694,UDP,DES,Chrome,15.899649153852064,R3,R3,Low,1
SID_03746,3,6,0.4161703188602702,UDP,None,Chrome,1106.947643723963,R3,R3,Low,1
SID_06475,3,5,0.4158369422899419,TCP,DES,Chrome,171.49706963921903,R3,"R1,R3",Low,1
SID_00496,3,5,0.4155677504838529,TCP,DES,Edge,32.060104561091926,R3,R3,Low,1
SID_06231,3,5,0.4144255248925291,TCP,None,Edge,2113.906141339921,R6,"R3,R6",Low,1
SID_03863,3,5,0.4114066236047755,UDP,DES,Chrome,560.4253374107523,R3,R3,Low,1
SID_04264,3,3,0.4109994920369419,UDP,DES,Chrome,73.70331068021764,R6,"R3,R6",Low,1
SID_02466,3,3,0.4104823232995676,UDP,None,Chrome,1427.9352974152623,R3,R3,Low,1
SID_02345,3,7,0.4093132415870053,TCP,AES,Chrome,1934.5109694074808,R1,R1,Low,1
SID_00498,3,6,0.4066205218277882,TCP,DES,Firefox,582.0322080577412,R3,R3,Low,1
SID_04584,3,3,0.4064712550877958,TCP,None,Chrome,949.1189161413948,R3,R3,Low,1
SID_04898,3,4,0.406411236876231,UDP,DES,Chrome,467.93767405851776,R3,R3,Low,1
SID_05139,3,5,0.4061430460333423,TCP,DES,Chrome,467.04790021352585,R6,"R3,R6",Low,1
SID_07114,3,3,0.4060459709068294,ICMP,None,Edge,1076.585870428084,R3,"R2,R3",Low,1
SID_00926,3,3,0.4055620721468915,TCP,AES,Safari,1731.7357143712438,R6,R6,Low,1
SID_03696,3,5,0.4047918794055854,TCP,None,Firefox,1929.243649605757,R3,R3,Low,1
SID_04998,3,2,0.4044851612309331,UDP,AES,Firefox,246.4769463777638,R1,R1,Low,1
SID_00721,3,8,0.4010426043759582,TCP,DES,Chrome,989.9115404598748,R3,R3,Low,1
SID_08248,3,5,0.4009695641340164,UDP,None,Firefox,1051.1491196920583,R3,R3,Low,1
SID_03211,3,6,0.4008190003187732,UDP,None,Edge,428.2213384058708,R3,R3,Low,1
SID_09248,3,2,0.4004931548067457,TCP,None,Chrome,380.51084034250505,R3,R3,Low,1
SID_05375,3,4,0.398583591959993,UDP,DES,Chrome,1169.2950426239363,R3,R3,Low,1
SID_02150,3,6,0.3981574854562083,UDP,DES,Edge,493.7998581843876,R3,R3,Low,1
SID_05757,3,6,0.3974346922139864,UDP,None,Edge,125.58941530581512,R6,"R3,R6",Low,1
SID_00984,3,5,0.3974308187087733,TCP,AES,Chrome,1490.3194516648036,R6,R6,Low,1
SID_06214,3,5,0.3972491296919527,TCP,DES,Chrome,1111.1313736973934,R6,"R3,R6",Low,1
SID_00249,3,4,0.3972464248148962,UDP,AES,Firefox,943.877265223019,R1,R1,Low,1
SID_07482,3,6,0.3967228524900696,UDP,None,Edge,345.2660090636846,R3,R3,Low,1
SID_08789,3,6,0.3953238190435887,UDP,None,Chrome,267.0663559220646,R3,R3,Low,1
SID_02523,3,4,0.3947894008479906,UDP,DES,Chrome,672.5263127899993,R3,R3,Low,1
SID_05545,3,7,0.3940149419106661,TCP,None,Firefox,318.1927393262088,R3,R3,Low,1
SID_05373,3,4,0.3932656132322044,TCP,None,Chrome,760.6772202603162,R3,R3,Low,1
SID_03015,3,3,0.3932383597053456,TCP,DES,Chrome,609.5354530036484,R6,"R3,R6",Low,1
SID_02137,3,7,0.3930540240550854,UDP,DES,Safari,3709.311285558247,R3,"R3,R4",Low,1
SID_02823,3,5,0.3924490521789008,TCP,DES,Edge,156.94486010622552,R3,R3,Low,1
SID_05487,3,6,0.392223898495852,UDP,DES,Firefox,715.1001255092643,R3,R3,Low,1
SID_04189,3,4,0.3920061301892955,TCP,DES,Edge,322.6749300258775,R3,R3,Low,1
SID_08936,3,2,0.3893347701545884,ICMP,DES,Chrome,1076.4095875880462,R3,"R2,R3",Low,1
SID_01329,3,5,0.3880173586406611,TCP,DES,Firefox,523.7851259682151,R3,R3,Low,1
SID_06497,3,2,0.3866653964208941,TCP,None,Chrome,1129.1163049022691,R6,"R3,R6",Low,1
SID_09371,3,5,0.3852663433979252,TCP,DES,Edge,175.91445959572155,R3,R3,Low,1
SID_03815,3,2,0.3851433675273834,TCP,None,Chrome,1124.7910664239723,R3,R3,Low,1
SID_09264,3,1,0.3850938618251197,UDP,DES,Firefox,1119.9667933851688,R3,R3,Low,1
SID_04170,3,7,0.3849501044310482,TCP,DES,Chrome,99.15614594778252,R3,R3,Low,1
SID_03120,3,5,0.3849438875686665,TCP,AES,Chrome,1876.396590348532,R1,R1,Low,1
SID_00375,3,6,0.3842531293597677,TCP,DES,Edge,1278.625148805052,R3,"R1,R3",Low,1
SID_00437,3,8,0.3839509449215886,TCP,AES,Edge,1437.077970094992,R6,R6,Low,1
SID_01485,3,3,0.3831593527046391,UDP,None,Firefox,842.9743715471227,R3,R3,Low,1
SID_04492,3,5,0.3830501778725788,UDP,AES,Firefox,25.308623930545263,R6,R6,Low,1
SID_06186,3,2,0.3828383796549915,TCP,None,Chrome,721.1248077457828,R3,R3,Low,1
